outla,inla,moves
E06000054,E07000124,3.8167
E06000054,E07000125,1.3138
E06000054,E07000126,6.3694
E06000054,E07000127,14.1388
E06000054,E07000128,7.847200000000001
E06000054,E07000129,8.018699999999999
E06000054,E07000130,10.5496
E06000054,E07000131,5.3186
E06000054,E07000132,9.2302
E06000054,E07000133,5.3312
E06000054,E07000134,3.9669
E06000054,E07000135,5.445600000000001
E06000054,E07000136,4.8229
E06000054,E07000137,19.405
E06000054,E07000138,14.4468
E06000054,E07000139,19.2973
E06000054,E07000140,8.4703
E06000054,E07000141,11.983900000000002
E06000054,E07000142,14.416500000000001
E06000054,E07000143,22.619799999999998
E06000054,E07000144,9.3233
E06000054,E07000145,6.6094
E06000054,E07000146,7.9422999999999995
E06000054,E07000147,26.6376
E06000054,E07000148,12.0317
E06000054,E07000149,22.7044
E06000054,E07000170,4.3292
E06000054,E07000171,1.432
E06000054,E07000172,5.6983
E06000054,E07000173,5.757999999999999
E06000054,E07000174,19.9282
E06000054,E07000175,15.482599999999998
E06000054,E07000176,11.4125
E06000054,E07000177,35.6385
E06000054,E07000178,51.8418
E06000054,E07000179,58.0779
E06000054,E07000180,130.3213
E06000054,E07000181,72.0212
E06000054,E07000192,3.6052
E06000054,E07000193,4.8258
E06000054,E07000194,5.9945
E06000054,E07000195,6.7149
E06000054,E07000196,3.6052999999999997
E06000054,E07000197,23.914899999999996
E06000054,E07000198,5.454199999999999
E06000054,E07000199,6.1762
E06000054,E07000200,15.2292
E06000054,E07000202,8.3838
E06000054,E07000203,29.0262
E06000054,E07000207,16.559
E06000054,E07000208,7.6442
E06000054,E07000209,34.2923
E06000054,E07000210,6.3701
E06000054,E07000211,21.6933
E06000054,E07000212,10.226199999999999
E06000054,E07000213,13.984900000000001
E06000054,E07000214,38.3737
E06000054,E07000215,11.4175
E06000054,E07000216,38.2395
E06000054,E07000217,19.322
E06000054,E07000218,1.2667
E06000054,E07000219,12.6539
E06000054,E07000220,15.1735
E06000054,E07000221,41.6763
E06000054,E07000222,17.775100000000002
E06000054,E07000223,20.8289
E06000054,E07000224,41.7815
E06000054,E07000225,66.7818
E06000054,E07000226,6.9776
E06000054,E07000227,19.4842
E06000054,E07000228,13.7996
E06000054,E07000229,15.3613
E06000054,E07000234,9.0632
E06000054,E07000235,14.1334
E06000054,E07000236,3.8215000000000003
E06000054,E07000237,18.0213
E06000054,E07000238,29.6826
E06000054,E07000239,10.3305
E06000054,E07000240,15.4516
E06000054,E07000241,14.2438
E06000054,E07000242,10.3366
E06000054,E07000243,3.8754
E06000054,E07000244,20.7073
E06000054,E07000245,26.1102
E06000054,E08000001,6.1504
E06000054,E08000002,6.5656
E06000054,E08000003,62.156099999999995
E06000054,E08000004,4.4752
E06000054,E08000005,5.3763000000000005
E06000054,E08000006,18.5646
E06000054,E08000007,6.0449
E06000054,E08000008,7.4395
E06000054,E08000009,11.8872
E06000054,E08000010,12.125
E06000054,E08000011,4.302300000000001
E06000054,E08000012,22.4176
E06000054,E08000013,9.679
E06000054,E08000014,19.570999999999998
E06000054,E08000015,29.6521
E06000054,E08000016,11.411399999999999
E06000054,E08000017,17.255200000000002
E06000054,E08000018,7.191
E06000054,E08000019,23.2037
E06000054,E08000021,10.5805
E06000054,E08000022,9.3855
E06000054,E08000023,3.0361000000000002
E06000054,E08000024,13.6983
E06000054,E08000025,72.1447
E06000054,E08000026,17.7263
E06000054,E08000027,12.6326
E06000054,E08000028,21.455
E06000054,E08000029,15.46
E06000054,E08000030,6.3911999999999995
E06000054,E08000031,4.6812000000000005
E06000054,E08000032,23.136200000000002
E06000054,E08000033,14.287199999999999
E06000054,E08000034,12.8437
E06000054,E08000035,43.2574
E06000054,E08000036,21.6814
E06000054,E08000037,13.6644
E06000054,E09000001,2.5768
E06000054,E09000002,3.9892000000000003
E06000054,E09000003,16.2306
E06000054,E09000004,3.9657
E06000054,E09000005,25.148799999999998
E06000054,E09000006,14.5482
E06000054,E09000007,32.1682
E06000054,E09000008,22.9893
E06000054,E09000009,33.463300000000004
E06000054,E09000010,14.984499999999997
E06000054,E09000011,23.8653
E06000054,E09000012,47.2058
E06000054,E09000013,63.26219999999999
E06000054,E09000014,25.0193
E06000054,E09000015,11.3128
E06000054,E09000016,5.323
E06000054,E09000017,24.408099999999997
E06000054,E09000018,31.013099999999998
E06000054,E09000019,39.6717
E06000054,E09000020,51.144800000000004
E06000054,E09000021,25.722099999999998
E06000054,E09000022,90.8361
E06000054,E09000023,34.7994
E06000054,E09000024,31.154600000000002
E06000054,E09000025,25.541400000000003
E06000054,E09000026,8.394400000000001
E06000054,E09000027,16.244500000000002
E06000054,E09000028,56.93050000000001
E06000054,E09000029,9.9744
E06000054,E09000030,33.6178
E06000054,E09000031,25.175600000000003
E06000054,E09000032,118.43299999999999
E06000054,E09000033,42.994699999999995
E06000054,W06000001,14.0152
E06000054,W06000002,20.501
E06000054,W06000003,26.8341
E06000054,W06000004,7.956899999999999
E06000054,W06000005,12.6836
E06000054,W06000006,9.5293
E06000054,W06000008,37.9267
E06000054,W06000009,68.997
E06000054,W06000010,59.0774
E06000054,W06000011,42.6105
E06000054,W06000012,34.0079
E06000054,W06000013,25.757199999999997
E06000054,W06000014,32.8144
E06000054,W06000015,112.9975
E06000054,W06000016,40.1579
E06000054,W06000018,26.745199999999997
E06000054,W06000019,12.4186
E06000054,W06000020,15.186
E06000054,W06000021,35.1897
E06000054,W06000022,40.33879999999999
E06000054,W06000023,75.18339999999999
E06000054,W06000024,7.7509
E06000055,E06000001,6.4295
E06000055,E06000002,9.059999999999999
E06000055,E06000003,1.2895
E06000055,E06000004,10.2804
E06000055,E06000005,5.3495
E06000055,E06000006,5.5767
E06000055,E06000008,7.0988
E06000055,E06000009,3.896
E06000055,E06000010,7.1837
E06000055,E06000011,16.8071
E06000055,E06000012,12.2883
E06000055,E06000014,10.1288
E06000055,E06000015,24.2663
E06000055,E06000016,30.603700000000003
E06000055,E06000017,6.5702
E06000055,E06000018,24.083
E06000055,E06000019,7.847099999999999
E06000055,E06000020,9.4399
E06000055,E06000021,17.333000000000002
E06000055,E06000022,12.3957
E06000055,E06000023,16.1082
E06000055,E06000024,4.999499999999999
E06000055,E06000025,6.2262
E06000055,E06000026,10.645800000000001
E06000055,E06000027,13.333300000000001
E06000055,E06000030,3.6577
E06000055,E06000031,76.58000000000001
E06000055,E06000032,138.62109999999998
E06000055,E06000033,6.4672
E06000055,E06000034,3.8806000000000003
E06000055,E06000035,16.540399999999998
E06000055,E06000036,5.4402
E06000055,E06000037,6.779399999999999
E06000055,E06000038,6.7541
E06000055,E06000039,9.470500000000001
E06000055,E06000040,2.7436
E06000055,E06000041,8.1568
E06000055,E06000042,378.6637
E06000055,E06000043,27.4835
E06000055,E06000044,14.4149
E06000055,E06000045,7.8233999999999995
E06000055,E06000046,11.4198
E06000055,E06000047,17.4208
E06000055,E06000049,12.7706
E06000055,E06000050,11.327300000000001
E06000055,E06000051,9.278500000000001
E06000055,E06000052,52.6798
E06000055,E06000054,31.7534
E06000055,E06000055,4450.085013445017
E06000055,E06000056,794.9288000000001
E06000055,E06000057,6.1686
E06000055,E06000058,20.563
E06000055,E06000059,19.3495
E06000055,E06000060,89.3494
E06000055,E06000061,585.8950000000001
E06000055,E06000062,189.02370000000002
E06000055,E06000063,17.040300000000002
E06000055,E06000064,9.336
E06000055,E06000065,33.3585
E06000055,E06000066,23.649600000000003
E06000055,E07000008,44.5055
E06000055,E07000009,19.4684
E06000055,E07000010,33.5655
E06000055,E07000011,285.2944
E06000055,E07000012,76.3641
E06000055,E07000032,8.115499999999999
E06000055,E07000034,7.5072
E06000055,E07000035,2.4218
E06000055,E07000036,4.0204
E06000055,E07000037,2.5816
E06000055,E07000038,2.5252999999999997
E06000055,E07000039,5.401400000000001
E06000055,E07000040,6.6691
E06000055,E07000041,6.654
E06000055,E07000042,4.0134
E06000055,E07000043,10.676000000000002
E06000055,E07000044,6.6289
E06000055,E07000045,5.269
E06000055,E07000046,1.3669
E06000055,E07000047,2.5852
E06000055,E07000061,7.1964
E06000055,E07000062,4.4138
E06000055,E07000063,2.88
E06000055,E07000064,13.0708
E06000055,E07000065,7.296099999999999
E06000055,E07000066,10.380700000000001
E06000055,E07000067,6.0006
E06000055,E07000068,2.5899
E06000055,E07000069,1.3286
E06000055,E07000070,16.203000000000003
E06000055,E07000071,14.6189
E06000055,E07000072,1.4758
E06000055,E07000073,4.3617
E06000055,E07000074,1.4634
E06000055,E07000075,1.2813
E06000055,E07000076,8.8645
E06000055,E07000077,10.2726
E06000055,E07000078,5.1301000000000005
E06000055,E07000079,5.117
E06000055,E07000080,5.119
E06000055,E07000081,1.2897
E06000055,E07000082,5.5175
E06000055,E07000083,5.1995000000000005
E06000055,E07000084,6.5077
E06000055,E07000085,6.5308
E06000055,E07000086,3.902
E06000055,E07000087,1.2959
E06000055,E07000088,2.5835
E06000055,E07000089,2.6201
E06000055,E07000091,7.9066
E06000055,E07000092,2.593
E06000055,E07000093,7.7249
E06000055,E07000094,3.8960999999999997
E06000055,E07000095,14.212799999999998
E06000055,E07000096,31.0076
E06000055,E07000098,18.153100000000002
E06000055,E07000099,47.8898
E06000055,E07000102,6.4711
E06000055,E07000103,15.520100000000001
E06000055,E07000105,6.0032
E06000055,E07000106,9.0261
E06000055,E07000107,3.036
E06000055,E07000108,4.4823
E06000055,E07000109,6.0116
E06000055,E07000110,10.334699999999998
E06000055,E07000111,1.5245
E06000055,E07000112,15.1532
E06000055,E07000113,3.0168999999999997
E06000055,E07000114,4.4734
E06000055,E07000115,4.4498999999999995
E06000055,E07000116,4.3741
E06000055,E07000117,4.2561
E06000055,E07000118,2.5471
E06000055,E07000121,1.5823
E06000055,E07000122,2.7744999999999997
E06000055,E07000123,3.9591000000000003
E06000055,E07000125,4.3213
E06000055,E07000127,1.262
E06000055,E07000129,2.6164
E06000055,E07000130,11.8285
E06000055,E07000131,15.722700000000001
E06000055,E07000132,7.8948
E06000055,E07000133,5.2373
E06000055,E07000134,7.893399999999999
E06000055,E07000135,1.3237
E06000055,E07000136,18.2479
E06000055,E07000137,25.213099999999997
E06000055,E07000138,7.1366
E06000055,E07000139,13.138200000000001
E06000055,E07000140,25.385299999999997
E06000055,E07000141,26.7009
E06000055,E07000142,9.615300000000001
E06000055,E07000143,14.4844
E06000055,E07000144,10.4992
E06000055,E07000145,21.2497
E06000055,E07000146,23.7483
E06000055,E07000147,23.710500000000003
E06000055,E07000148,11.8948
E06000055,E07000149,14.587800000000001
E06000055,E07000170,11.3422
E06000055,E07000171,5.6899999999999995
E06000055,E07000172,9.9148
E06000055,E07000173,2.8272
E06000055,E07000174,2.8227
E06000055,E07000175,8.509899999999998
E06000055,E07000176,7.067
E06000055,E07000177,31.4392
E06000055,E07000178,20.5642
E06000055,E07000179,4.1327
E06000055,E07000180,9.6228
E06000055,E07000181,8.3125
E06000055,E07000193,6.5575
E06000055,E07000194,9.1564
E06000055,E07000195,7.8803
E06000055,E07000197,3.9527
E06000055,E07000199,2.6155
E06000055,E07000200,1.4225
E06000055,E07000202,7.0501
E06000055,E07000203,18.2648
E06000055,E07000207,4.1423
E06000055,E07000209,5.5169
E06000055,E07000210,5.5215
E06000055,E07000211,6.9226
E06000055,E07000212,5.508900000000001
E06000055,E07000213,8.318900000000001
E06000055,E07000214,1.4097
E06000055,E07000215,2.7543
E06000055,E07000216,4.1415999999999995
E06000055,E07000217,8.2574
E06000055,E07000219,13.2976
E06000055,E07000220,12.125899999999998
E06000055,E07000221,12.0705
E06000055,E07000222,19.390900000000002
E06000055,E07000224,6.9182
E06000055,E07000225,2.7489
E06000055,E07000226,5.5975
E06000055,E07000228,5.5651
E06000055,E07000234,1.1245
E06000055,E07000235,4.539
E06000055,E07000236,2.2149
E06000055,E07000237,9.061800000000002
E06000055,E07000238,6.9143
E06000055,E07000239,4.575
E06000055,E07000240,41.3844
E06000055,E07000241,15.5622
E06000055,E07000242,15.5933
E06000055,E07000243,14.3736
E06000055,E07000244,35.3793
E06000055,E07000245,25.3313
E06000055,E08000001,8.4648
E06000055,E08000002,3.375
E06000055,E08000003,40.1489
E06000055,E08000004,7.3941
E06000055,E08000005,6.7451
E06000055,E08000006,15.8303
E06000055,E08000007,4.0725999999999996
E06000055,E08000009,1.1212
E06000055,E08000010,4.2642999999999995
E06000055,E08000011,2.0443
E06000055,E08000012,9.4573
E06000055,E08000013,1.0273
E06000055,E08000014,9.420200000000001
E06000055,E08000015,9.4223
E06000055,E08000016,9.1349
E06000055,E08000017,16.058100000000003
E06000055,E08000018,11.9361
E06000055,E08000019,27.036
E06000055,E08000021,1.4096
E06000055,E08000022,8.5399
E06000055,E08000024,5.0713
E06000055,E08000025,72.83590000000001
E06000055,E08000026,27.273
E06000055,E08000027,12.3483
E06000055,E08000028,17.2633
E06000055,E08000029,15.2335
E06000055,E08000030,11.397099999999998
E06000055,E08000031,14.2147
E06000055,E08000032,7.2637
E06000055,E08000033,6.9738999999999995
E06000055,E08000034,7.0636
E06000055,E08000035,24.5701
E06000055,E08000036,11.291699999999999
E06000055,E08000037,9.4041
E06000055,E09000002,15.126199999999999
E06000055,E09000003,34.5179
E06000055,E09000004,13.4763
E06000055,E09000005,33.7214
E06000055,E09000006,6.7447
E06000055,E09000007,12.3832
E06000055,E09000008,22.241500000000002
E06000055,E09000009,19.962400000000002
E06000055,E09000010,25.5665
E06000055,E09000011,18.8848
E06000055,E09000012,17.7235
E06000055,E09000013,15.642
E06000055,E09000014,25.578000000000003
E06000055,E09000015,12.500599999999999
E06000055,E09000016,2.7823
E06000055,E09000017,30.2084
E06000055,E09000018,11.3829
E06000055,E09000019,19.3208
E06000055,E09000020,2.8521
E06000055,E09000021,2.5541
E06000055,E09000022,27.7393
E06000055,E09000023,14.505200000000002
E06000055,E09000024,7.6837
E06000055,E09000025,28.585099999999997
E06000055,E09000026,23.0422
E06000055,E09000027,13.8308
E06000055,E09000028,34.3043
E06000055,E09000029,2.5499
E06000055,E09000030,28.642699999999998
E06000055,E09000031,23.0582
E06000055,E09000032,25.7031
E06000055,E09000033,13.185400000000001
E06000055,W06000002,1.3756
E06000055,W06000003,7.007899999999999
E06000055,W06000004,1.374
E06000055,W06000005,1.387
E06000055,W06000006,6.867900000000001
E06000055,W06000008,4.0156
E06000055,W06000009,7.886500000000001
E06000055,W06000010,10.5903
E06000055,W06000011,13.1345
E06000055,W06000012,6.5629
E06000055,W06000013,2.6464999999999996
E06000055,W06000014,4.5697
E06000055,W06000015,9.1458
E06000055,W06000016,6.0584999999999996
E06000055,W06000018,2.686
E06000055,W06000019,3.8805
E06000055,W06000020,1.3316
E06000055,W06000022,4.0403
E06000055,W06000023,4.0146
E06000055,W06000024,7.4761
E06000056,E06000001,10.125399999999999
E06000056,E06000002,3.8676
E06000056,E06000003,3.8319
E06000056,E06000004,3.8880999999999997
E06000056,E06000005,1.3429
E06000056,E06000006,5.5316
E06000056,E06000007,11.1582
E06000056,E06000008,9.898299999999999
E06000056,E06000009,7.935
E06000056,E06000010,7.1893
E06000056,E06000011,25.0901
E06000056,E06000012,14.807399999999998
E06000056,E06000013,9.9399
E06000056,E06000014,10.0328
E06000056,E06000015,29.624499999999998
E06000056,E06000016,19.6628
E06000056,E06000017,18.345200000000002
E06000056,E06000018,19.8339
E06000056,E06000019,13.479800000000001
E06000056,E06000020,18.966
E06000056,E06000021,7.87
E06000056,E06000022,8.659199999999998
E06000056,E06000023,29.6966
E06000056,E06000024,20.9934
E06000056,E06000025,18.548099999999998
E06000056,E06000026,17.2242
E06000056,E06000027,15.9199
E06000056,E06000030,17.1295
E06000056,E06000031,47.40560000000001
E06000056,E06000032,712.4313999999999
E06000056,E06000033,10.366399999999999
E06000056,E06000034,2.5300000000000002
E06000056,E06000035,11.9969
E06000056,E06000036,8.210999999999999
E06000056,E06000037,6.7682
E06000056,E06000038,21.649700000000003
E06000056,E06000039,9.505400000000002
E06000056,E06000040,10.726400000000002
E06000056,E06000041,10.9655
E06000056,E06000042,792.5942
E06000056,E06000043,30.0803
E06000056,E06000044,11.6968
E06000056,E06000045,13.052900000000001
E06000056,E06000046,24.6421
E06000056,E06000047,45.5771
E06000056,E06000049,33.9887
E06000056,E06000050,49.538
E06000056,E06000051,38.8961
E06000056,E06000052,102.7732
E06000056,E06000054,54.7669
E06000056,E06000055,1233.1961
E06000056,E06000056,4884.784169055862
E06000056,E06000057,22.272100000000002
E06000056,E06000058,57.7004
E06000056,E06000059,79.5942
E06000056,E06000060,481.97610000000003
E06000056,E06000061,254.63099999999997
E06000056,E06000062,291.94059999999996
E06000056,E06000063,18.973799999999997
E06000056,E06000064,23.4693
E06000056,E06000065,69.91739999999999
E06000056,E06000066,73.5923
E06000056,E07000008,27.8141
E06000056,E07000009,58.23610000000001
E06000056,E07000010,51.423300000000005
E06000056,E07000011,424.0876
E06000056,E07000012,209.21149999999997
E06000056,E07000032,8.027199999999999
E06000056,E07000033,3.7866
E06000056,E07000034,3.7755
E06000056,E07000035,6.3451
E06000056,E07000036,2.6950000000000003
E06000056,E07000037,8.7601
E06000056,E07000038,6.2768999999999995
E06000056,E07000039,14.807399999999998
E06000056,E07000040,30.529500000000002
E06000056,E07000041,6.607099999999999
E06000056,E07000042,5.3368
E06000056,E07000043,26.433200000000003
E06000056,E07000044,17.3448
E06000056,E07000045,6.6459
E06000056,E07000046,14.586500000000001
E06000056,E07000047,5.2917000000000005
E06000056,E07000061,10.0795
E06000056,E07000062,4.3711
E06000056,E07000063,7.3242
E06000056,E07000064,8.607
E06000056,E07000065,10.069700000000001
E06000056,E07000066,15.577300000000001
E06000056,E07000067,17.551299999999998
E06000056,E07000068,5.1942
E06000056,E07000069,5.1679
E06000056,E07000070,13.1781
E06000056,E07000071,14.659000000000002
E06000056,E07000072,13.1865
E06000056,E07000073,8.792
E06000056,E07000074,2.9452
E06000056,E07000075,10.328800000000001
E06000056,E07000076,8.7528
E06000056,E07000077,26.329
E06000056,E07000078,14.2256
E06000056,E07000079,5.1628
E06000056,E07000080,6.4258
E06000056,E07000081,6.4145
E06000056,E07000082,5.124599999999999
E06000056,E07000083,6.4296
E06000056,E07000084,14.282900000000001
E06000056,E07000085,11.709499999999998
E06000056,E07000086,15.4754
E06000056,E07000087,11.678799999999999
E06000056,E07000088,7.8142000000000005
